month,gross1,gross5,debt1,debt5,net1,net5,ltv1,ltv5
200,10113.11040889578,4017.349811634495,1241.7918903479967,939.4839833704716,8871.318518547783,3077.8658282640235,0.12279030289787811,0.23385665362017208
201,10271.378700553007,3969.397203312649,1244.854484150654,941.8010043202216,9026.524216402353,3027.596198992427,0.12119643530265625,0.2372654980293341
202,10896.612158257707,4039.4941000319395,1247.9246311358313,944.1237396687019,9648.687527121876,3095.3703603632375,0.11452409363676626,0.23372326244052116
203,10870.763933685694,4129.566594291446,1251.002349931715,946.4522035091611,9619.761583753978,3183.1143907822843,0.11507952500515453,0.2291892337606325
204,11736.493354131484,4077.5982518613314,1254.0876592124323,948.786409969606,10482.405694919053,3128.8118418917256,0.10685369312384674,0.23268266056777576
205,12316.393683378723,4215.63665486608,1313.2685654919273,958.2538320728708,11003.125117886795,3257.382822793209,0.10662768658200782,0.22730939844323753
206,12742.266572539476,4391.010043550076,1316.5074400579167,960.6171445331063,11425.75913248156,3430.3928990169697,0.103318152430988,0.21876906110569025
207,12516.709759054627,4341.777917960801,1319.7543025623445,962.9862855594249,11196.955456492284,3378.791632401376,0.105439394854357,0.22179538054579032
208,12097.119619715824,4212.507552295313,1323.0091727056217,965.3612695266431,10774.110447010202,3247.14628276867,0.10936563531614485,0.2291654691516545
209,11843.024305234716,4128.773897824766,1326.272070236746,967.7421108450294,10516.75223499797,3161.031786979737,0.11198761701861261,0.23438970861419217
210,12977.91269190446,4298.235876596183,1329.5430149534216,970.1288239603919,11648.369676951037,3328.1070526357908,0.10244659881113102,0.22570395199638205
211,13555.029528136649,4445.033963540843,1332.8220267021786,972.5214233541659,12222.20750143447,3472.5125401866767,0.0983267519953087,0.21878829978150965
212,13795.293910834718,4513.723800636207,1336.1091253784948,974.919923543502,12459.184785456224,3538.8038770927046,0.09685253058139812,0.21599015947898442
213,14846.297814828336,4771.808857526467,1339.404330926915,977.324339081354,13506.893483901422,3794.4845184451133,0.0902180696920367,0.2048121306325676
214,15775.213655251646,4968.603182341001,1342.7076633411727,979.734684556567,14432.505991910473,3988.868497784434,0.0851150223815941,0.19718513405108684
215,15574.423081025845,4871.850345864741,1346.0191426643116,982.1509745939663,14228.403938361533,3889.6993712707745,0.0864249761074073,0.20159711503199654
216,16493.73415660831,5064.008388294667,1349.3387889888068,984.573223854446,15144.395367619501,4079.4351644402213,0.0818091753011665,0.19442567001473837
217,18065.670906906926,4995.839929349958,1408.754610250447,971.5530796260246,16656.91629665648,4024.2868497239333,0.07797964534557349,0.19447241972631413
218,17526.14117947283,5124.561055946692,1412.2289791623011,973.9491916184948,16113.91220031053,4150.611864328197,0.08057843222308105,0.19005514442808624
219,17375.832232015076,5090.284935809432,1415.7119168051804,976.3512130695431,15960.120315209897,4113.933722739888,0.0814759199963224,0.19180678987163388
220,17510.42856911264,5147.177779755699,1419.203444311887,978.7591585534885,16091.225124800752,4168.4186212022105,0.0810490410734594,0.19015452747776346
221,17867.39783261266,5094.0744409317695,1422.7035828673427,981.1730426805944,16444.694249745316,4112.901398251175,0.07962567331827905,0.1926106604953982
222,18231.8491945621,5390.56308990698,1426.2123537087166,983.5928800971568,16805.63684085338,4406.970209809823,0.07822642335886061,0.1824657023194454
223,18814.874173055672,5292.261188044712,1429.7297781255545,986.0186854855936,17385.144394930117,4306.242502559118,0.07598933508537814,0.1863133073841901
224,19382.93928270835,5469.630496192489,1433.255877459908,988.4504735645332,17949.68340524844,4481.180022627956,0.07394419682976179,0.180716133247504
225,18860.22104178596,5444.796062342808,1436.790673106464,990.8882590889048,17423.430368679496,4453.907803253904,0.07618100922163995,0.18198813100495476
226,16882.940388562234,5318.90565636615,1440.3341865126745,993.3320568500263,15442.60620204956,4325.573599516123,0.0853129936707272,0.18675496822567555
227,16415.229950630164,5208.316477075863,1443.8864391788863,995.7818816756958,14971.343511451278,4212.534595400168,0.08796017134828239,0.1911907400517189
228,17061.724911167486,5063.326774692983,1447.4474526584725,998.2377484302802,15614.277458509014,4065.089026262703,0.08483593893317716,0.19715056776891687
229,17819.09250791404,4975.828073798671,1507.1052363517224,984.9875730703432,16311.987271562317,3990.8405007283272,0.08457811393494746,0.19795450294133238
230,19069.449253483697,5153.460053382445,1510.8221644398172,987.4168181479013,17558.62708904388,4166.043235234543,0.07922736227758717,0.19160269176818703
231,19831.35242088636,5410.807978743591,1514.5482594753016,989.8520543991638,18316.80416141106,4420.955924344427,0.07637140560722329,0.18293978612580722
232,21383.79170807814,5571.29055373731,1518.2835440663407,992.2932965999811,19865.5081640118,4578.997257137329,0.0710016055521519,0.17810833720282906
233,23618.020982672006,5726.260395115849,1522.0280408768576,994.7405595626452,22095.99294179515,4731.519835553204,0.06444350447455079,0.17371556494550933
234,23263.599497651234,5847.92575649525,1525.7817726266708,997.193858135979,21737.817725024564,4850.731898359271,0.06558665922617514,0.17052095044613086
235,24127.572821310954,5885.324232095453,1529.5447620916318,999.6532072054266,22598.028059219323,4885.671024890026,0.06339405846661227,0.16985524803439808
236,26623.33834097995,6076.363199405745,1533.3170321037637,1002.1186216931438,25090.021308876185,5074.244577712601,0.05759296645919144,0.1649207904147581
237,29013.742022133763,6146.2277310317795,1537.0986055513997,1004.5901165580883,27476.643416582363,5141.637614473691,0.05297829574616024,0.16344824183555687
238,25782.259861830607,5945.83410174298,1540.8895053793212,1007.0677067961105,24241.370356451287,4938.76639494687,0.05976549432195173,0.1693736639071204
239,33170.73065194834,6366.74830205674,1544.6897545888983,1009.551407440045,31626.040897359442,5357.196894616694,0.04656785437730984,0.15856625070507585
240,39795.065636044936,6592.42608065701,1548.499376238228,1012.041233559801,38246.56625980671,5580.384847097209,0.03891184375471046,0.15351574991932856
241,41206.98239802731,6465.157254340926,1608.406381236036,968.0388334055511,39598.576016791274,5497.118420935374,0.03903237479755457,0.14973167632629153
242,37357.68181745657,6533.1418063870115,1612.3731452756588,970.4262783187954,35745.30867218091,5562.715528068216,0.043160417532177434,0.14853898890883943
243,40575.78498474683,6553.67931512566,1616.3496924255264,972.8196113152623,38959.43529232131,5580.859703810397,0.03983532772152508,0.14843869596579573
