month,gross1,gross5,debt1,debt5,net1,net5,ltv1,ltv5
197,10218.609587787289,3803.8109463382557,1232.6492424400506,1296.2023419150212,8985.960345347237,2507.6086044232343,0.120627883064761,0.3407641337072265
198,10787.940098000447,3960.791403742452,1235.6892880065334,1299.3991265696754,9552.250809993913,2661.3922771727766,0.11454358077456969,0.32806552885918355
199,10627.633079779524,3883.5052981065232,1238.7368311455034,1302.603795357692,9388.89624863402,2580.9015027488313,0.11655811052626233,0.3354196004297461
200,11233.000739850771,4036.8433935855023,1241.7918903479967,1305.8163677234706,9991.208849502775,2731.0270258620317,0.11054854522910801,0.32347461628023466
201,12279.133103847516,4117.356632145989,1244.854484150654,1309.0368631593665,11034.278619696863,2808.319768986623,0.10137967180766157,0.3179313768788324
202,11971.805989712877,4223.936217820088,1247.9246311358313,1312.2653012058076,10723.881358577046,2911.6709166142805,0.10423862800718178,0.3106735598112437
203,11862.468240103099,4196.27452374816,1251.002349931715,1315.5017014514144,10611.465890171385,2880.772822296746,0.10545885768549314,0.31349276459548536
204,11968.558300217277,4243.733653834624,1254.0876592124323,1318.746083533118,10714.470641004846,2924.9875703015064,0.10478184821890082,0.3107513786454301
205,12072.684247240488,4069.0740496089097,1313.2685654919273,1339.7102055935343,10759.41568174856,2729.3638440153754,0.10878016343317415,0.32924203129758667
206,12399.146889351643,4305.771124905331,1316.5074400579167,1343.0142923772364,11082.639449293727,2962.7568325280945,0.10617725975877663,0.311910283528311
207,12746.026526140313,4227.371751447737,1319.7543025623445,1346.3265279302982,11426.27222357797,2881.0452235174384,0.10354240985264808,0.3184783849372191
208,13114.957864197555,4368.953341158632,1323.0091727056217,1349.6469323497834,11791.948691491933,3019.3064088088486,0.10087788206451631,0.30891768049687196
209,12778.681153133426,4349.143294340257,1326.272070236746,1352.9755257823201,11452.40908289668,2996.167768557937,0.10378786780445919,0.31109012378208145
210,11549.68946355445,4248.727401686131,1329.5430149534216,1356.3123284242238,10220.146448601028,2892.4150732619073,0.11511504436104994,0.31922790054404615
211,11264.272468575766,4160.381160575358,1332.8220267021786,1359.6573605216192,9931.450441873587,2800.723800053739,0.11832295697928001,0.3268107675820708
212,11628.786474093777,4044.3830456044034,1336.1091253784948,1363.010642370564,10292.677348715282,2681.3724032338396,0.11489669436746769,0.337013242069625
213,12167.364253204538,4109.961632656313,1339.404330926915,1366.3721943171709,10827.959922277623,2743.589438339142,0.11008171556745776,0.33245375904739766
214,12961.087916436565,4256.863504818257,1342.7076633411727,1369.7420367577315,11618.380253095393,2887.1214680605253,0.10359529014832328,0.3217725997573914
215,13454.683471856655,4470.084798561814,1346.0191426643116,1373.1201901388408,12108.664329192343,3096.964608422973,0.1000409370818569,0.30717989747769947
216,14425.849064865193,4603.430502486912,1349.3387889888068,1376.50667495752,13076.510275876386,3226.923827529392,0.09353617821187263,0.2990175857360918
217,15693.345869451501,4585.352852798662,1408.754610250447,1387.9805584597148,14284.591259201054,3197.372294338947,0.08976763922553403,0.30269874598910385
218,15508.361690535781,4682.78818969373,1412.2289791623011,1391.4036929555891,14096.13271137348,3291.3844967381406,0.09106242215282713,0.29713146027358367
219,15973.413818935927,4712.650394634032,1415.7119168051804,1394.8352698245972,14557.701902130746,3317.8151248094346,0.08862926440476382,0.2959768183552931
220,17398.942546259314,4865.212813891933,1419.203444311887,1398.2753098879086,15979.739101947427,3466.937504004025,0.08156837351112518,0.28740270228166165
221,18672.482817893328,4920.950539327375,1422.7035828673427,1401.7238340180438,17249.779235025984,3519.226705309331,0.07619252333728244,0.28484818589736116
222,16838.419178464028,4761.486039856408,1426.2123537087166,1405.1808631390002,15412.20682475531,3356.3051767174074,0.08469989602900557,0.29511393110823364
223,21202.800861744712,5097.221730051794,1429.7297781255545,1408.6464182263794,19773.071083619157,3688.5753118254147,0.06743117512861961,0.2763557272624406
224,25065.404496230338,5277.2658001826385,1433.255877459908,1412.1205203075149,23632.14861877043,3865.1452798751234,0.057180640259584074,0.26758563501930177
225,25930.414311912333,5334.052966752795,1436.790673106464,1415.603190461599,24493.623638805868,3918.449776291196,0.05540947613962373,0.26538978883131975
226,23705.41613623663,5389.759887732004,1440.3341865126745,1419.0944498198112,22265.081949723954,3970.665437912193,0.060759709014808115,0.2632945584551749
227,25505.574661690865,5407.697042594602,1443.8864391788863,1422.5943195654456,24061.68822251198,3985.1027230291566,0.05661062172998557,0.2630684205050969
