Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2009-02-19,79.83999633789062,80.1500015258789,78.0199966430664,78.18000030517578,57.02579879760742,316867500,0.0,0.0,0.0
2009-02-20,76.7300033569336,78.33999633789062,75.7699966430664,77.41999816894531,56.47142028808594,477176600,0.0,0.0,0.0
2009-02-23,78.2699966430664,78.2699966430664,74.58999633789062,74.6500015258789,54.45096969604492,379641400,0.0,0.0,0.0
2009-02-24,75.29000091552734,77.94999694824219,74.69999694824219,77.4800033569336,56.51520919799805,426260900,0.0,0.0,0.0
2009-02-25,77.13999938964844,78.41999816894531,75.62999725341797,76.87000274658203,56.07028579711914,461985800,0.0,0.0,0.0
2009-02-26,77.81999969482422,79.66999816894531,75.52999877929688,75.62000274658203,55.15849685668945,363353900,0.0,0.0,0.0
2009-02-27,74.01000213623047,75.69000244140625,73.80999755859375,73.93000030517578,53.92577362060547,470510900,0.0,0.0,0.0
2009-03-02,72.5199966430664,73.91999816894531,70.37000274658203,70.5999984741211,51.49684524536133,426452600,0.0,0.0,0.0
2009-03-03,71.61000061035156,71.69999694824219,69.63999938964844,70.06999969482422,51.110206604003906,443761000,0.0,0.0,0.0
2009-03-04,71.2300033569336,72.87000274658203,70.06999969482422,71.7300033569336,52.321067810058594,462753100,0.0,0.0,0.0
2009-03-05,70.0999984741211,71.7300033569336,68.16999816894531,68.80000305175781,50.18387985229492,485549400,0.0,0.0,0.0
2009-03-06,69.4000015258789,70.44999694824219,67.0999984741211,68.91999816894531,50.271400451660156,490470000,0.0,0.0,0.0
2009-03-09,67.94999694824219,70.0,67.7300033569336,68.11000061035156,49.680572509765625,379905300,0.0,0.0,0.0
2009-03-10,69.51000213623047,72.37000274658203,69.37000274658203,72.16999816894531,52.64199447631836,406227900,0.0,0.0,0.0
2009-03-11,73.0,73.75,71.83000183105469,72.63999938964844,52.98484802246094,356648300,0.0,0.0,0.0
2009-03-12,72.62000274658203,75.75,71.97000122070312,75.5,55.0709342956543,409702700,0.0,0.0,0.0
2009-03-13,76.01000213623047,76.9800033569336,74.7300033569336,76.08999633789062,55.501312255859375,337474700,0.0,0.0,0.0
2009-03-16,76.95999908447266,77.97000122070312,75.80999755859375,75.86000061035156,55.33355712890625,360644900,0.0,0.0,0.0
2009-03-17,76.06999969482422,78.36000061035156,75.44999694824219,78.18000030517578,57.02579879760742,356814300,0.0,0.0,0.0
2009-03-18,77.80999755859375,80.9000015258789,77.06999969482422,79.93000030517578,58.30228805541992,473273200,0.0,0.0,0.0
2009-03-19,80.93000030517578,81.0,78.69000244140625,78.94000244140625,57.58015823364258,428520400,0.0,0.0,0.0
